cell,group in,group out,nuclide,mean,std. dev.
1,1,1,total,0.11739551166009558,0.001534573885812501
1,1,2,total,0.11042924481027407,0.0008564300883481053
1,1,3,total,0.02611004051752406,0.00044410369705142515
1,1,4,total,0.0019250623093428753,0.00012916311705913513
1,1,5,total,0.0,0.0
1,1,6,total,0.0,0.0
1,1,7,total,0.0,0.0
1,1,8,total,0.0,0.0
1,1,9,total,0.0,0.0
1,1,10,total,0.0,0.0
1,1,11,total,0.0,0.0
1,1,12,total,0.0,0.0
1,1,13,total,0.0,0.0
1,1,14,total,0.0,0.0
1,1,15,total,0.0,0.0
1,1,16,total,0.0,0.0
1,1,17,total,0.0,0.0
1,1,18,total,0.0,0.0
1,1,19,total,0.0,0.0
1,1,20,total,0.0,0.0
1,1,21,total,0.0,0.0
1,1,22,total,0.0,0.0
1,1,23,total,0.0,0.0
1,1,24,total,0.0,0.0
1,1,25,total,0.0,0.0
1,1,26,total,0.0,0.0
1,1,27,total,0.0,0.0
1,1,28,total,0.0,0.0
1,1,29,total,0.0,0.0
1,1,30,total,0.0,0.0
1,1,31,total,0.0,0.0
1,1,32,total,0.0,0.0
1,1,33,total,0.0,0.0
1,1,34,total,0.0,0.0
1,1,35,total,0.0,0.0
1,1,36,total,0.0,0.0
1,1,37,total,0.0,0.0
1,1,38,total,0.0,0.0
1,1,39,total,0.0,0.0
1,1,40,total,0.0,0.0
1,1,41,total,0.0,0.0
1,1,42,total,0.0,0.0
1,1,43,total,0.0,0.0
1,1,44,total,0.0,0.0
1,1,45,total,0.0,0.0
1,1,46,total,0.0,0.0
1,1,47,total,0.0,0.0
1,1,48,total,0.0,0.0
1,1,49,total,0.0,0.0
1,1,50,total,0.0,0.0
1,1,51,total,0.0,0.0
1,1,52,total,0.0,0.0
1,1,53,total,0.0,0.0
1,1,54,total,0.0,0.0
1,1,55,total,0.0,0.0
1,1,56,total,0.0,0.0
1,1,57,total,0.0,0.0
1,1,58,total,0.0,0.0
1,1,59,total,0.0,0.0
1,1,60,total,0.0,0.0
1,1,61,total,0.0,0.0
1,1,62,total,0.0,0.0
1,1,63,total,0.0,0.0
1,1,64,total,0.0,0.0
1,1,65,total,0.0,0.0
1,1,66,total,0.0,0.0
1,1,67,total,0.0,0.0
1,1,68,total,0.0,0.0
1,1,69,total,0.0,0.0
1,1,70,total,0.0,0.0
1,1,71,total,0.0,0.0
1,1,72,total,0.0,0.0
1,1,73,total,0.0,0.0
1,1,74,total,0.0,0.0
1,1,75,total,0.0,0.0
1,1,76,total,0.0,0.0
1,1,77,total,0.0,0.0
1,1,78,total,0.0,0.0
1,1,79,total,0.0,0.0
1,1,80,total,0.0,0.0
1,1,81,total,0.0,0.0
1,1,82,total,0.0,0.0
1,1,83,total,0.0,0.0
1,1,84,total,0.0,0.0
1,1,85,total,0.0,0.0
1,1,86,total,0.0,0.0
1,1,87,total,0.0,0.0
1,1,88,total,0.0,0.0
1,1,89,total,0.0,0.0
1,1,90,total,0.0,0.0
1,1,91,total,0.0,0.0
1,1,92,total,0.0,0.0
1,1,93,total,0.0,0.0
1,1,94,total,0.0,0.0
1,1,95,total,0.0,0.0
1,1,96,total,0.0,0.0
1,1,97,total,0.0,0.0
1,1,98,total,0.0,0.0
1,1,99,total,0.0,0.0
1,1,100,total,0.0,0.0
1,1,101,total,0.0,0.0
1,1,102,total,0.0,0.0
1,1,103,total,0.0,0.0
1,1,104,total,0.0,0.0
1,1,105,total,0.0,0.0
1,1,106,total,0.0,0.0
1,1,107,total,0.0,0.0
1,1,108,total,0.0,0.0
1,1,109,total,0.0,0.0
1,1,110,total,0.0,0.0
1,1,111,total,0.0,0.0
1,1,112,total,0.0,0.0
1,1,113,total,0.0,0.0
1,1,114,total,0.0,0.0
1,1,115,total,0.0,0.0
1,1,116,total,0.0,0.0
1,1,117,total,0.0,0.0
1,1,118,total,0.0,0.0
1,1,119,total,0.0,0.0
1,1,120,total,0.0,0.0
1,1,122,total,0.0,0.0
1,1,122,total,0.0,0.0
1,1,123,total,0.0,0.0
1,1,125,total,0.0,0.0
1,1,125,total,0.0,0.0
1,1,126,total,0.0,0.0
1,1,127,total,0.0,0.0
1,1,128,total,0.0,0.0
1,1,129,total,0.0,0.0
1,1,131,total,0.0,0.0
1,1,131,total,0.0,0.0
1,1,133,total,0.0,0.0
1,1,133,total,0.0,0.0
1,1,134,total,0.0,0.0
1,1,135,total,0.0,0.0
1,1,136,total,0.0,0.0
1,1,137,total,0.0,0.0
1,1,138,total,0.0,0.0
1,1,139,total,0.0,0.0
1,1,141,total,0.0,0.0
1,1,141,total,0.0,0.0
1,1,142,total,0.0,0.0
1,1,144,total,0.0,0.0
1,1,144,total,0.0,0.0
1,1,145,total,0.0,0.0
1,1,146,total,0.0,0.0
1,1,147,total,0.0,0.0
1,1,148,total,0.0,0.0
1,1,150,total,0.0,0.0
1,1,150,total,0.0,0.0
1,1,151,total,0.0,0.0
1,1,153,total,0.0,0.0
1,1,153,total,0.0,0.0
1,1,154,total,0.0,0.0
1,1,156,total,0.0,0.0
1,1,156,total,0.0,0.0
1,1,158,total,0.0,0.0
1,1,159,total,0.0,0.0
1,1,160,total,0.0,0.0
1,1,161,total,0.0,0.0
1,1,162,total,0.0,0.0
1,1,163,total,0.0,0.0
1,1,164,total,0.0,0.0
1,1,165,total,0.0,0.0
1,1,166,total,0.0,0.0
1,1,167,total,0.0,0.0
1,1,168,total,0.0,0.0
1,1,169,total,0.0,0.0
1,1,170,total,0.0,0.0
1,1,171,total,0.0,0.0
1,1,172,total,0.0,0.0
1,1,172,total,0.0,0.0
1,2,1,total,0.0,0.0
1,2,2,total,0.17793474156185582,0.0014460278776718854
1,2,3,total,0.06113035236511221,0.000603846575552305
1,2,4,total,0.06542858026578417,0.0005523063359931934
1,2,5,total,1.70564599233014e-05,9.59193138494796e-06
1,2,6,total,0.0,0.0
1,2,7,total,0.0,0.0
1,2,8,total,0.0,0.0
1,2,9,total,0.0,0.0
1,2,10,total,0.0,0.0
1,2,11,total,0.0,0.0
1,2,12,total,0.0,0.0
1,2,13,total,0.0,0.0
1,2,14,total,0.0,0.0
1,2,15,total,0.0,0.0
1,2,16,total,0.0,0.0
1,2,17,total,0.0,0.0
1,2,18,total,0.0,0.0
1,2,19,total,0.0,0.0
1,2,20,total,0.0,0.0
1,2,21,total,0.0,0.0
1,2,22,total,0.0,0.0
1,2,23,total,0.0,0.0
1,2,24,total,0.0,0.0
1,2,25,total,0.0,0.0
1,2,26,total,0.0,0.0
1,2,27,total,0.0,0.0
1,2,28,total,0.0,0.0
1,2,29,total,0.0,0.0
1,2,30,total,0.0,0.0
1,2,31,total,0.0,0.0
1,2,32,total,0.0,0.0
1,2,33,total,0.0,0.0
1,2,34,total,0.0,0.0
1,2,35,total,0.0,0.0
1,2,36,total,0.0,0.0
1,2,37,total,0.0,0.0
1,2,38,total,0.0,0.0
1,2,39,total,0.0,0.0
1,2,40,total,0.0,0.0
1,2,41,total,0.0,0.0
1,2,42,total,0.0,0.0
1,2,43,total,0.0,0.0
1,2,44,total,0.0,0.0
1,2,45,total,0.0,0.0
1,2,46,total,0.0,0.0
1,2,47,total,0.0,0.0
1,2,48,total,0.0,0.0
1,2,49,total,0.0,0.0
1,2,50,total,0.0,0.0
1,2,51,total,0.0,0.0
1,2,52,total,0.0,0.0
1,2,53,total,0.0,0.0
1,2,54,total,0.0,0.0
1,2,55,total,0.0,0.0
1,2,56,total,0.0,0.0
1,2,57,total,0.0,0.0
1,2,58,total,0.0,0.0
1,2,59,total,0.0,0.0
1,2,60,total,0.0,0.0
1,2,61,total,0.0,0.0
1,2,62,total,0.0,0.0
1,2,63,total,0.0,0.0
1,2,64,total,0.0,0.0
1,2,65,total,0.0,0.0
1,2,66,total,0.0,0.0
1,2,67,total,0.0,0.0
1,2,68,total,0.0,0.0
1,2,69,total,0.0,0.0
1,2,70,total,0.0,0.0
1,2,71,total,0.0,0.0
1,2,72,total,0.0,0.0
1,2,73,total,0.0,0.0
1,2,74,total,0.0,0.0
1,2,75,total,0.0,0.0
1,2,76,total,0.0,0.0
1,2,77,total,0.0,0.0
1,2,78,total,0.0,0.0
1,2,79,total,0.0,0.0
1,2,80,total,0.0,0.0
1,2,81,total,0.0,0.0
1,2,82,total,0.0,0.0
1,2,83,total,0.0,0.0
1,2,84,total,0.0,0.0
1,2,85,total,0.0,0.0
1,2,86,total,0.0,0.0
1,2,87,total,0.0,0.0
1,2,88,total,0.0,0.0
1,2,89,total,0.0,0.0
1,2,90,total,0.0,0.0
1,2,91,total,0.0,0.0
1,2,92,total,0.0,0.0
1,2,93,total,0.0,0.0
1,2,94,total,0.0,0.0
1,2,95,total,0.0,0.0
1,2,96,total,0.0,0.0
1,2,97,total,0.0,0.0
1,2,98,total,0.0,0.0
1,2,99,total,0.0,0.0
1,2,100,total,0.0,0.0
1,2,101,total,0.0,0.0
1,2,102,total,0.0,0.0
1,2,103,total,0.0,0.0
1,2,104,total,0.0,0.0
1,2,105,total,0.0,0.0
1,2,106,total,0.0,0.0
1,2,107,total,0.0,0.0
1,2,108,total,0.0,0.0
1,2,109,total,0.0,0.0
1,2,110,total,0.0,0.0
1,2,111,total,0.0,0.0
1,2,112,total,0.0,0.0
1,2,113,total,0.0,0.0
1,2,114,total,0.0,0.0
1,2,115,total,0.0,0.0
1,2,116,total,0.0,0.0
1,2,117,total,0.0,0.0
1,2,118,total,0.0,0.0
1,2,119,total,0.0,0.0
1,2,120,total,0.0,0.0
1,2,122,total,0.0,0.0
1,2,122,total,0.0,0.0
1,2,123,total,0.0,0.0
1,2,125,total,0.0,0.0
1,2,125,total,0.0,0.0
1,2,126,total,0.0,0.0
1,2,127,total,0.0,0.0
1,2,128,total,0.0,0.0
1,2,129,total,0.0,0.0
1,2,131,total,0.0,0.0
1,2,131,total,0.0,0.0
1,2,133,total,0.0,0.0
1,2,133,total,0.0,0.0
1,2,134,total,0.0,0.0
1,2,135,total,0.0,0.0
1,2,136,total,0.0,0.0
1,2,137,total,0.0,0.0
1,2,138,total,0.0,0.0
1,2,139,total,0.0,0.0
1,2,141,total,0.0,0.0
1,2,141,total,0.0,0.0
1,2,142,total,0.0,0.0
1,2,144,total,0.0,0.0
1,2,144,total,0.0,0.0
1,2,145,total,0.0,0.0
1,2,146,total,0.0,0.0
1,2,147,total,0.0,0.0
1,2,148,total,0.0,0.0
1,2,150,total,0.0,0.0
1,2,150,total,0.0,0.0
1,2,151,total,0.0,0.0
1,2,153,total,0.0,0.0
1,2,153,total,0.0,0.0
1,2,154,total,0.0,0.0
1,2,156,total,0.0,0.0
1,2,156,total,0.0,0.0
1,2,158,total,0.0,0.0
1,2,159,total,0.0,0.0
1,2,160,total,0.0,0.0
1,2,161,total,0.0,0.0
1,2,162,total,0.0,0.0
1,2,163,total,0.0,0.0
1,2,164,total,0.0,0.0
1,2,165,total,0.0,0.0
1,2,166,total,0.0,0.0
1,2,167,total,0.0,0.0
1,2,168,total,0.0,0.0
1,2,169,total,0.0,0.0
1,2,170,total,0.0,0.0
1,2,171,total,0.0,0.0
1,2,172,total,0.0,0.0
1,2,172,total,0.0,0.0
1,3,1,total,0.0,0.0
1,3,2,total,0.0,0.0
1,3,3,total,0.18130142744039934,0.002522279032459433
1,3,4,total,0.14235581507463577,0.0014526924957167964
1,3,5,total,0.024410113438603907,0.0005518680962119178
1,3,6,total,0.0,0.0
1,3,7,total,0.0,0.0
1,3,8,total,0.0,0.0
1,3,9,total,0.0,0.0
1,3,10,total,0.0,0.0
1,3,11,total,0.0,0.0
1,3,12,total,0.0,0.0
1,3,13,total,0.0,0.0
1,3,14,total,0.0,0.0
1,3,15,total,0.0,0.0
1,3,16,total,0.0,0.0
1,3,17,total,0.0,0.0
1,3,18,total,0.0,0.0
1,3,19,total,0.0,0.0
1,3,20,total,0.0,0.0
1,3,21,total,0.0,0.0
1,3,22,total,0.0,0.0
1,3,23,total,0.0,0.0
1,3,24,total,0.0,0.0
1,3,25,total,0.0,0.0
1,3,26,total,0.0,0.0
1,3,27,total,0.0,0.0
1,3,28,total,0.0,0.0
1,3,29,total,0.0,0.0
1,3,30,total,0.0,0.0
1,3,31,total,0.0,0.0
1,3,32,total,0.0,0.0
1,3,33,total,0.0,0.0
1,3,34,total,0.0,0.0
1,3,35,total,0.0,0.0
1,3,36,total,0.0,0.0
1,3,37,total,0.0,0.0
1,3,38,total,0.0,0.0
1,3,39,total,0.0,0.0
1,3,40,total,0.0,0.0
1,3,41,total,0.0,0.0
1,3,42,total,0.0,0.0
1,3,43,total,0.0,0.0
1,3,44,total,0.0,0.0
1,3,45,total,0.0,0.0
1,3,46,total,0.0,0.0
1,3,47,total,0.0,0.0
1,3,48,total,0.0,0.0
1,3,49,total,0.0,0.0
1,3,50,total,0.0,0.0
1,3,51,total,0.0,0.0
1,3,52,total,0.0,0.0
1,3,53,total,0.0,0.0
1,3,54,total,0.0,0.0
1,3,55,total,0.0,0.0
1,3,56,total,0.0,0.0
1,3,57,total,0.0,0.0
1,3,58,total,0.0,0.0
1,3,59,total,0.0,0.0
1,3,60,total,0.0,0.0
1,3,61,total,0.0,0.0
1,3,62,total,0.0,0.0
1,3,63,total,0.0,0.0
1,3,64,total,0.0,0.0
1,3,65,total,0.0,0.0
1,3,66,total,0.0,0.0
1,3,67,total,0.0,0.0
1,3,68,total,0.0,0.0
1,3,69,total,0.0,0.0
1,3,70,total,0.0,0.0
1,3,71,total,0.0,0.0
1,3,72,total,0.0,0.0
1,3,73,total,0.0,0.0
1,3,74,total,0.0,0.0
1,3,75,total,0.0,0.0
1,3,76,total,0.0,0.0
1,3,77,total,0.0,0.0
1,3,78,total,0.0,0.0
1,3,79,total,0.0,0.0
1,3,80,total,0.0,0.0
1,3,81,total,0.0,0.0
1,3,82,total,0.0,0.0
1,3,83,total,0.0,0.0
1,3,84,total,0.0,0.0
1,3,85,total,0.0,0.0
1,3,86,total,0.0,0.0
1,3,87,total,0.0,0.0
1,3,88,total,0.0,0.0
1,3,89,total,0.0,0.0
1,3,90,total,0.0,0.0
1,3,91,total,0.0,0.0
1,3,92,total,0.0,0.0
1,3,93,total,0.0,0.0
1,3,94,total,0.0,0.0
1,3,95,total,0.0,0.0
1,3,96,total,0.0,0.0
1,3,97,total,0.0,0.0
1,3,98,total,0.0,0.0
1,3,99,total,0.0,0.0
1,3,100,total,0.0,0.0
1,3,101,total,0.0,0.0
1,3,102,total,0.0,0.0
1,3,103,total,0.0,0.0
1,3,104,total,0.0,0.0
1,3,105,total,0.0,0.0
1,3,106,total,0.0,0.0
1,3,107,total,0.0,0.0
1,3,108,total,0.0,0.0
1,3,109,total,0.0,0.0
1,3,110,total,0.0,0.0
1,3,111,total,0.0,0.0
1,3,112,total,0.0,0.0
1,3,113,total,0.0,0.0
1,3,114,total,0.0,0.0
1,3,115,total,0.0,0.0
1,3,116,total,0.0,0.0
1,3,117,total,0.0,0.0
1,3,118,total,0.0,0.0
1,3,119,total,0.0,0.0
1,3,120,total,0.0,0.0
1,3,122,total,0.0,0.0
1,3,122,total,0.0,0.0
1,3,123,total,0.0,0.0
1,3,125,total,0.0,0.0
1,3,125,total,0.0,0.0
1,3,126,total,0.0,0.0
1,3,127,total,0.0,0.0
1,3,128,total,0.0,0.0
1,3,129,total,0.0,0.0
1,3,131,total,0.0,0.0
1,3,131,total,0.0,0.0
1,3,133,total,0.0,0.0
1,3,133,total,0.0,0.0
1,3,134,total,0.0,0.0
1,3,135,total,0.0,0.0
1,3,136,total,0.0,0.0
1,3,137,total,0.0,0.0
1,3,138,total,0.0,0.0
1,3,139,total,0.0,0.0
1,3,141,total,0.0,0.0
1,3,141,total,0.0,0.0
1,3,142,total,0.0,0.0
1,3,144,total,0.0,0.0
1,3,144,total,0.0,0.0
1,3,145,total,0.0,0.0
1,3,146,total,0.0,0.0
1,3,147,total,0.0,0.0
1,3,148,total,0.0,0.0
1,3,150,total,0.0,0.0
1,3,150,total,0.0,0.0
1,3,151,total,0.0,0.0
1,3,153,total,0.0,0.0
1,3,153,total,0.0,0.0
1,3,154,total,0.0,0.0
1,3,156,total,0.0,0.0
1,3,156,total,0.0,0.0
1,3,158,total,0.0,0.0
1,3,159,total,0.0,0.0
1,3,160,total,0.0,0.0
1,3,161,total,0.0,0.0
1,3,162,total,0.0,0.0
1,3,163,total,0.0,0.0
1,3,164,total,0.0,0.0
1,3,165,total,0.0,0.0
1,3,166,total,0.0,0.0
1,3,167,total,0.0,0.0
1,3,168,total,0.0,0.0
1,3,169,total,0.0,0.0
1,3,170,total,0.0,0.0
1,3,171,total,0.0,0.0
1,3,172,total,0.0,0.0
1,3,172,total,0.0,0.0
1,4,1,total,0.0,0.0
1,4,2,total,0.0,0.0
1,4,3,total,0.0,0.0
1,4,4,total,0.24441288134548145,0.001864793769993593
1,4,5,total,0.09840591542248489,0.0007548976057206579
1,4,6,total,0.01813821728523302,0.00029743310153707275
1,4,7,total,0.0,0.0
1,4,8,total,0.0,0.0
1,4,9,total,0.0,0.0
1,4,10,total,0.0,0.0
1,4,11,total,0.0,0.0
1,4,12,total,0.0,0.0
1,4,13,total,0.0,0.0
1,4,14,total,0.0,0.0
1,4,15,total,0.0,0.0
1,4,16,total,0.0,0.0
1,4,17,total,0.0,0.0
1,4,18,total,0.0,0.0
1,4,19,total,0.0,0.0
1,4,20,total,0.0,0.0
1,4,21,total,0.0,0.0
1,4,22,total,0.0,0.0
1,4,23,total,0.0,0.0
1,4,24,total,0.0,0.0
1,4,25,total,0.0,0.0
1,4,26,total,0.0,0.0
1,4,27,total,0.0,0.0
1,4,28,total,0.0,0.0
1,4,29,total,0.0,0.0
1,4,30,total,0.0,0.0
1,4,31,total,0.0,0.0
1,4,32,total,0.0,0.0
1,4,33,total,0.0,0.0
1,4,34,total,0.0,0.0
1,4,35,total,0.0,0.0
1,4,36,total,0.0,0.0
1,4,37,total,0.0,0.0
1,4,38,total,0.0,0.0
1,4,39,total,0.0,0.0
1,4,40,total,0.0,0.0
1,4,41,total,0.0,0.0
1,4,42,total,0.0,0.0
1,4,43,total,0.0,0.0
1,4,44,total,0.0,0.0
1,4,45,total,0.0,0.0
1,4,46,total,0.0,0.0
1,4,47,total,0.0,0.0
1,4,48,total,0.0,0.0
1,4,49,total,0.0,0.0
1,4,50,total,0.0,0.0
1,4,51,total,0.0,0.0
1,4,52,total,0.0,0.0
1,4,53,total,0.0,0.0
1,4,54,total,0.0,0.0
1,4,55,total,0.0,0.0
1,4,56,total,0.0,0.0
1,4,57,total,0.0,0.0
1,4,58,total,0.0,0.0
1,4,59,total,0.0,0.0
1,4,60,total,0.0,0.0
1,4,61,total,0.0,0.0
1,4,62,total,0.0,0.0
1,4,63,total,0.0,0.0
1,4,64,total,0.0,0.0
1,4,65,total,0.0,0.0
1,4,66,total,0.0,0.0
1,4,67,total,0.0,0.0
1,4,68,total,0.0,0.0
1,4,69,total,0.0,0.0
1,4,70,total,0.0,0.0
1,4,71,total,0.0,0.0
1,4,72,total,0.0,0.0
1,4,73,total,0.0,0.0
1,4,74,total,0.0,0.0
1,4,75,total,0.0,0.0
1,4,76,total,0.0,0.0
1,4,77,total,0.0,0.0
1,4,78,total,0.0,0.0
1,4,79,total,0.0,0.0
1,4,80,total,0.0,0.0
1,4,81,total,0.0,0.0
1,4,82,total,0.0,0.0
1,4,83,total,0.0,0.0
1,4,84,total,0.0,0.0
1,4,85,total,0.0,0.0
1,4,86,total,0.0,0.0
1,4,87,total,0.0,0.0
1,4,88,total,0.0,0.0
1,4,89,total,0.0,0.0
1,4,90,total,0.0,0.0
1,4,91,total,0.0,0.0
1,4,92,total,0.0,0.0
1,4,93,total,0.0,0.0
1,4,94,total,0.0,0.0
1,4,95,total,0.0,0.0
1,4,96,total,0.0,0.0
1,4,97,total,0.0,0.0
1,4,98,total,0.0,0.0
1,4,99,total,0.0,0.0
1,4,100,total,0.0,0.0
1,4,101,total,0.0,0.0
1,4,102,total,0.0,0.0
1,4,103,total,0.0,0.0
1,4,104,total,0.0,0.0
1,4,105,total,0.0,0.0
1,4,106,total,0.0,0.0
1,4,107,total,0.0,0.0
1,4,108,total,0.0,0.0
1,4,109,total,0.0,0.0
1,4,110,total,0.0,0.0
1,4,111,total,0.0,0.0
1,4,112,total,0.0,0.0
1,4,113,total,0.0,0.0
1,4,114,total,0.0,0.0
1,4,115,total,0.0,0.0
1,4,116,total,0.0,0.0
1,4,117,total,0.0,0.0
1,4,118,total,0.0,0.0
1,4,119,total,0.0,0.0
1,4,120,total,0.0,0.0
1,4,122,total,0.0,0.0
1,4,122,total,0.0,0.0
1,4,123,total,0.0,0.0
1,4,125,total,0.0,0.0
1,4,125,total,0.0,0.0
1,4,126,total,0.0,0.0
1,4,127,total,0.0,0.0
1,4,128,total,0.0,0.0
1,4,129,total,0.0,0.0
1,4,131,total,0.0,0.0
1,4,131,total,0.0,0.0
1,4,133,total,0.0,0.0
1,4,133,total,0.0,0.0
1,4,134,total,0.0,0.0
1,4,135,total,0.0,0.0
1,4,136,total,0.0,0.0
1,4,137,total,0.0,0.0
1,4,138,total,0.0,0.0
1,4,139,total,0.0,0.0
1,4,141,total,0.0,0.0
1,4,141,total,0.0,0.0
1,4,142,total,0.0,0.0
1,4,144,total,0.0,0.0
1,4,144,total,0.0,0.0
1,4,145,total,0.0,0.0
1,4,146,total,0.0,0.0
1,4,147,total,0.0,0.0
1,4,148,total,0.0,0.0
1,4,150,total,0.0,0.0
1,4,150,total,0.0,0.0
1,4,151,total,0.0,0.0
1,4,153,total,0.0,0.0
1,4,153,total,0.0,0.0
1,4,154,total,0.0,0.0
1,4,156,total,0.0,0.0
1,4,156,total,0.0,0.0
1,4,158,total,0.0,0.0
1,4,159,total,0.0,0.0
1,4,160,total,0.0,0.0
1,4,161,total,0.0,0.0
1,4,162,total,0.0,0.0
1,4,163,total,0.0,0.0
1,4,164,total,0.0,0.0
1,4,165,total,0.0,0.0
1,4,166,total,0.0,0.0
1,4,167,total,0.0,0.0
1,4,168,total,0.0,0.0
1,4,169,total,0.0,0.0
1,4,170,total,0.0,0.0
1,4,171,total,0.0,0.0
1,4,172,total,0.0,0.0
1,4,172,total,0.0,0.0
1,5,1,total,0.0,0.0
1,5,2,total,0.0,0.0
1,5,3,total,0.0,0.0
1,5,4,total,0.0,0.0
1,5,5,total,0.2425524666514424,0.0021100177991328736
1,5,6,total,0.1236691104513483,0.0010522899861682838
1,5,7,total,0.00568142325431284,0.00016916367529352792
1,5,8,total,0.0,0.0
1,5,9,total,0.0,0.0
1,5,10,total,0.0,0.0
1,5,11,total,0.0,0.0
1,5,12,total,0.0,0.0
1,5,13,total,0.0,0.0
1,5,14,total,0.0,0.0
1,5,15,total,0.0,0.0
1,5,16,total,0.0,0.0
1,5,17,total,0.0,0.0
1,5,18,total,0.0,0.0
1,5,19,total,0.0,0.0
1,5,20,total,0.0,0.0
1,5,21,total,0.0,0.0
1,5,22,total,0.0,0.0
1,5,23,total,0.0,0.0
1,5,24,total,0.0,0.0
1,5,25,total,0.0,0.0
1,5,26,total,0.0,0.0
1,5,27,total,0.0,0.0
1,5,28,total,0.0,0.0
1,5,29,total,0.0,0.0
1,5,30,total,0.0,0.0
1,5,31,total,0.0,0.0
1,5,32,total,0.0,0.0
1,5,33,total,0.0,0.0
1,5,34,total,0.0,0.0
1,5,35,total,0.0,0.0
1,5,36,total,0.0,0.0
1,5,37,total,0.0,0.0
1,5,38,total,0.0,0.0
1,5,39,total,0.0,0.0
1,5,40,total,0.0,0.0
1,5,41,total,0.0,0.0
1,5,42,total,0.0,0.0
1,5,43,total,0.0,0.0
1,5,44,total,0.0,0.0
1,5,45,total,0.0,0.0
1,5,46,total,0.0,0.0
1,5,47,total,0.0,0.0
1,5,48,total,0.0,0.0
1,5,49,total,0.0,0.0
1,5,50,total,0.0,0.0
1,5,51,total,0.0,0.0
1,5,52,total,0.0,0.0
1,5,53,total,0.0,0.0
1,5,54,total,0.0,0.0
1,5,55,total,0.0,0.0
1,5,56,total,0.0,0.0
1,5,57,total,0.0,0.0
1,5,58,total,0.0,0.0
1,5,59,total,0.0,0.0
1,5,60,total,0.0,0.0
1,5,61,total,0.0,0.0
1,5,62,total,0.0,0.0
1,5,63,total,0.0,0.0
1,5,64,total,0.0,0.0
1,5,65,total,0.0,0.0
1,5,66,total,0.0,0.0
1,5,67,total,0.0,0.0
1,5,68,total,0.0,0.0
1,5,69,total,0.0,0.0
1,5,70,total,0.0,0.0
1,5,71,total,0.0,0.0
1,5,72,total,0.0,0.0
1,5,73,total,0.0,0.0
1,5,74,total,0.0,0.0
1,5,75,total,0.0,0.0
1,5,76,total,0.0,0.0
1,5,77,total,0.0,0.0
1,5,78,total,0.0,0.0
1,5,79,total,0.0,0.0
1,5,80,total,0.0,0.0
1,5,81,total,0.0,0.0
1,5,82,total,0.0,0.0
1,5,83,total,0.0,0.0
1,5,84,total,0.0,0.0
1,5,85,total,0.0,0.0
1,5,86,total,0.0,0.0
1,5,87,total,0.0,0.0
1,5,88,total,0.0,0.0
1,5,89,total,0.0,0.0
1,5,90,total,0.0,0.0
1,5,91,total,0.0,0.0
1,5,92,total,0.0,0.0
1,5,93,total,0.0,0.0
1,5,94,total,0.0,0.0
1,5,95,total,0.0,0.0
1,5,96,total,0.0,0.0
1,5,97,total,0.0,0.0
1,5,98,total,0.0,0.0
1,5,99,total,0.0,0.0
1,5,100,total,0.0,0.0
1,5,101,total,0.0,0.0
1,5,102,total,0.0,0.0
1,5,103,total,0.0,0.0
1,5,104,total,0.0,0.0
1,5,105,total,0.0,0.0
1,5,106,total,0.0,0.0
1,5,107,total,0.0,0.0
1,5,108,total,0.0,0.0
1,5,109,total,0.0,0.0
1,5,110,total,0.0,0.0
1,5,111,total,0.0,0.0
1,5,112,total,0.0,0.0
1,5,113,total,0.0,0.0
1,5,114,total,0.0,0.0
1,5,115,total,0.0,0.0
1,5,116,total,0.0,0.0
1,5,117,total,0.0,0.0
1,5,118,total,0.0,0.0
1,5,119,total,0.0,0.0
1,5,120,total,0.0,0.0
1,5,122,total,0.0,0.0
1,5,122,total,0.0,0.0
1,5,123,total,0.0,0.0
1,5,125,total,0.0,0.0
1,5,125,total,0.0,0.0
1,5,126,total,0.0,0.0
1,5,127,total,0.0,0.0
1,5,128,total,0.0,0.0
1,5,129,total,0.0,0.0
1,5,131,total,0.0,0.0
1,5,131,total,0.0,0.0
1,5,133,total,0.0,0.0
1,5,133,total,0.0,0.0
1,5,134,total,0.0,0.0
1,5,135,total,0.0,0.0
1,5,136,total,0.0,0.0
1,5,137,total,0.0,0.0
1,5,138,total,0.0,0.0
1,5,139,total,0.0,0.0
1,5,141,total,0.0,0.0
1,5,141,total,0.0,0.0
1,5,142,total,0.0,0.0
1,5,144,total,0.0,0.0
1,5,144,total,0.0,0.0
1,5,145,total,0.0,0.0
1,5,146,total,0.0,0.0
1,5,147,total,0.0,0.0
1,5,148,total,0.0,0.0
1,5,150,total,0.0,0.0
1,5,150,total,0.0,0.0
1,5,151,total,0.0,0.0
1,5,153,total,0.0,0.0
1,5,153,total,0.0,0.0
1,5,154,total,0.0,0.0
1,5,156,total,0.0,0.0
1,5,156,total,0.0,0.0
1,5,158,total,0.0,0.0
1,5,159,total,0.0,0.0
1,5,160,total,0.0,0.0
1,5,161,total,0.0,0.0
1,5,162,total,0.0,0.0
1,5,163,total,0.0,0.0
1,5,164,total,0.0,0.0
1,5,165,total,0.0,0.0
1,5,166,total,0.0,0.0
1,5,167,total,0.0,0.0
1,5,168,total,0.0,0.0
1,5,169,total,0.0,0.0
1,5,170,total,0.0,0.0
1,5,171,total,0.0,0.0
1,5,172,total,0.0,0.0
1,5,172,total,0.0,0.0
1,6,1,total,0.0,0.0
